ID_LOJA,NOME_LOJA,DATA,CONTAGEM_CLIENTES
510,ITACOATIARA,2023-03-09,2201
510,ITACOATIARA,2023-03-10,2166
510,ITACOATIARA,2023-03-11,1868
510,ITACOATIARA,2023-03-12,405
510,ITACOATIARA,2023-03-13,2221
510,ITACOATIARA,2023-03-14,1643
510,ITACOATIARA,2023-03-15,1988
510,ITACOATIARA,2023-03-16,1505
510,ITACOATIARA,2023-03-17,1589
510,ITACOATIARA,2023-03-18,1937
510,ITACOATIARA,2023-03-19,535
510,ITACOATIARA,2023-03-20,2444
510,ITACOATIARA,2023-03-21,2035
510,ITACOATIARA,2023-03-22,2042
510,ITACOATIARA,2023-03-23,2175
510,ITACOATIARA,2023-03-24,2235
510,ITACOATIARA,2023-03-25,1715
510,ITACOATIARA,2023-03-26,591
510,ITACOATIARA,2023-03-27,2397
510,ITACOATIARA,2023-03-28,2412
510,ITACOATIARA,2023-03-29,2791
510,ITACOATIARA,2023-03-30,2882
510,ITACOATIARA,2023-03-31,3796
510,ITACOATIARA,2023-04-01,2964
510,ITACOATIARA,2023-04-02,320
510,ITACOATIARA,2023-04-03,3479
510,ITACOATIARA,2023-04-04,2636
510,ITACOATIARA,2023-04-05,2499
510,ITACOATIARA,2023-04-06,2665
510,ITACOATIARA,2023-04-07,894
510,ITACOATIARA,2023-04-08,2666
510,ITACOATIARA,2023-04-09,495
510,ITACOATIARA,2023-04-10,2902
510,ITACOATIARA,2023-04-11,2145
510,ITACOATIARA,2023-04-12,1778
510,ITACOATIARA,2023-04-13,1481
510,ITACOATIARA,2023-04-14,1831
510,ITACOATIARA,2023-04-15,1769
510,ITACOATIARA,2023-04-16,535
510,ITACOATIARA,2023-04-17,2051
510,ITACOATIARA,2023-04-18,1960
510,ITACOATIARA,2023-04-19,2025
510,ITACOATIARA,2023-04-20,2360
510,ITACOATIARA,2023-04-21,1243
510,ITACOATIARA,2023-04-22,1709
510,ITACOATIARA,2023-04-23,675
510,ITACOATIARA,2023-04-24,2504
510,ITACOATIARA,2023-04-25,1062
510,ITACOATIARA,2023-04-26,3010
510,ITACOATIARA,2023-04-27,3120
510,ITACOATIARA,2023-04-28,3506
510,ITACOATIARA,2023-04-29,2797
510,ITACOATIARA,2023-04-30,892
510,ITACOATIARA,2023-05-01,1151
510,ITACOATIARA,2023-05-02,3605
510,ITACOATIARA,2023-05-03,2596
510,ITACOATIARA,2023-05-04,2421
510,ITACOATIARA,2023-05-05,3066
510,ITACOATIARA,2023-05-06,2491
510,ITACOATIARA,2023-05-07,705
510,ITACOATIARA,2023-05-08,3131
510,ITACOATIARA,2023-05-09,2274
510,ITACOATIARA,2023-05-10,1958
510,ITACOATIARA,2023-05-11,1947
510,ITACOATIARA,2023-05-12,2217
510,ITACOATIARA,2023-05-13,2199
510,ITACOATIARA,2023-05-14,781
510,ITACOATIARA,2023-05-15,2334
510,ITACOATIARA,2023-05-16,1861
510,ITACOATIARA,2023-05-17,1657
510,ITACOATIARA,2023-05-18,1864
510,ITACOATIARA,2023-05-19,2163
510,ITACOATIARA,2023-05-20,1781
510,ITACOATIARA,2023-05-21,557
510,ITACOATIARA,2023-05-22,2246
510,ITACOATIARA,2023-05-23,1963
510,ITACOATIARA,2023-05-24,2031
510,ITACOATIARA,2023-05-25,1961
510,ITACOATIARA,2023-05-26,2486
510,ITACOATIARA,2023-05-27,2239
510,ITACOATIARA,2023-05-28,707
510,ITACOATIARA,2023-05-29,2931
510,ITACOATIARA,2023-05-30,3243
510,ITACOATIARA,2023-05-31,3498
510,ITACOATIARA,2023-06-01,3178
510,ITACOATIARA,2023-06-02,2762
510,ITACOATIARA,2023-06-03,2301
510,ITACOATIARA,2023-06-04,726
510,ITACOATIARA,2023-06-05,3327
510,ITACOATIARA,2023-06-06,3127
510,ITACOATIARA,2023-06-07,2954
510,ITACOATIARA,2023-06-08,1118
510,ITACOATIARA,2023-06-09,2705
510,ITACOATIARA,2023-06-10,1948
510,ITACOATIARA,2023-06-11,632
510,ITACOATIARA,2023-06-12,2349
510,ITACOATIARA,2023-06-13,1819
510,ITACOATIARA,2023-06-14,1525
510,ITACOATIARA,2023-06-15,1760
510,ITACOATIARA,2023-06-16,1703
510,ITACOATIARA,2023-06-17,1711
510,ITACOATIARA,2023-06-18,533
510,ITACOATIARA,2023-06-19,1851
510,ITACOATIARA,2023-06-20,2096
510,ITACOATIARA,2023-06-21,2086
510,ITACOATIARA,2023-06-22,1854
510,ITACOATIARA,2023-06-23,2034
510,ITACOATIARA,2023-06-24,1735
510,ITACOATIARA,2023-06-25,505
510,ITACOATIARA,2023-06-26,2282
510,ITACOATIARA,2023-06-27,2293
510,ITACOATIARA,2023-06-28,2316
510,ITACOATIARA,2023-06-29,1946
510,ITACOATIARA,2023-06-30,4566
510,ITACOATIARA,2023-07-01,2826
510,ITACOATIARA,2023-07-02,695
510,ITACOATIARA,2023-07-03,3544
510,ITACOATIARA,2023-07-04,3017
510,ITACOATIARA,2023-07-05,2761
510,ITACOATIARA,2023-07-06,2734
510,ITACOATIARA,2023-07-07,3046
510,ITACOATIARA,2023-07-08,2030
510,ITACOATIARA,2023-07-09,591
510,ITACOATIARA,2023-07-10,2653
510,ITACOATIARA,2023-07-11,1897
510,ITACOATIARA,2023-07-12,1852
510,ITACOATIARA,2023-07-13,1640
510,ITACOATIARA,2023-07-14,1817
510,ITACOATIARA,2023-07-15,1713
510,ITACOATIARA,2023-07-16,613
510,ITACOATIARA,2023-07-17,1928
510,ITACOATIARA,2023-07-18,1761
510,ITACOATIARA,2023-07-19,1936
510,ITACOATIARA,2023-07-20,1964
510,ITACOATIARA,2023-07-21,2187
510,ITACOATIARA,2023-07-22,1594
510,ITACOATIARA,2023-07-23,505
510,ITACOATIARA,2023-07-24,2082
510,ITACOATIARA,2023-07-25,2175
510,ITACOATIARA,2023-07-26,2110
510,ITACOATIARA,2023-07-27,2297
510,ITACOATIARA,2023-07-28,3107
510,ITACOATIARA,2023-07-29,2801
510,ITACOATIARA,2023-07-30,826
510,ITACOATIARA,2023-07-31,4326
510,ITACOATIARA,2023-08-01,3198
510,ITACOATIARA,2023-08-02,2719
510,ITACOATIARA,2023-08-03,2324
510,ITACOATIARA,2023-08-04,2434
510,ITACOATIARA,2023-08-05,2258
510,ITACOATIARA,2023-08-06,660
510,ITACOATIARA,2023-08-07,3066
510,ITACOATIARA,2023-08-08,2253
510,ITACOATIARA,2023-08-09,1898
510,ITACOATIARA,2023-08-10,1805
510,ITACOATIARA,2023-08-11,1969
510,ITACOATIARA,2023-08-12,1779
510,ITACOATIARA,2023-08-13,664
510,ITACOATIARA,2023-08-14,1830
510,ITACOATIARA,2023-08-15,504
510,ITACOATIARA,2023-08-16,1784
510,ITACOATIARA,2023-08-17,1667
510,ITACOATIARA,2023-08-18,1941
510,ITACOATIARA,2023-08-19,1626
510,ITACOATIARA,2023-08-20,507
510,ITACOATIARA,2023-08-21,1953
510,ITACOATIARA,2023-08-22,1886
510,ITACOATIARA,2023-08-23,2055
510,ITACOATIARA,2023-08-24,1892
510,ITACOATIARA,2023-08-25,2187
510,ITACOATIARA,2023-08-26,2160
510,ITACOATIARA,2023-08-27,561
510,ITACOATIARA,2023-08-28,2736
510,ITACOATIARA,2023-08-29,2711
510,ITACOATIARA,2023-08-30,2827
510,ITACOATIARA,2023-08-31,3200
510,ITACOATIARA,2023-09-01,2862
510,ITACOATIARA,2023-09-02,2105
510,ITACOATIARA,2023-09-03,675
510,ITACOATIARA,2023-09-04,2982
510,ITACOATIARA,2023-09-05,1174
510,ITACOATIARA,2023-09-06,3077
510,ITACOATIARA,2023-09-07,1138
510,ITACOATIARA,2023-09-08,2738
510,ITACOATIARA,2023-09-09,1724
510,ITACOATIARA,2023-09-10,566
510,ITACOATIARA,2023-09-11,2729
510,ITACOATIARA,2023-09-12,1842
510,ITACOATIARA,2023-09-13,1724
510,ITACOATIARA,2023-09-14,1548
510,ITACOATIARA,2023-09-15,1701
510,ITACOATIARA,2023-09-16,1373
510,ITACOATIARA,2023-09-17,544
510,ITACOATIARA,2023-09-18,1974
510,ITACOATIARA,2023-09-19,1850
510,ITACOATIARA,2023-09-20,1981
510,ITACOATIARA,2023-09-21,1994
510,ITACOATIARA,2023-09-22,2038
510,ITACOATIARA,2023-09-23,1632
510,ITACOATIARA,2023-09-24,526
510,ITACOATIARA,2023-09-25,2291
510,ITACOATIARA,2023-09-26,2385
510,ITACOATIARA,2023-09-27,2211
510,ITACOATIARA,2023-09-28,2429
510,ITACOATIARA,2023-09-29,3584
510,ITACOATIARA,2023-09-30,2951
510,ITACOATIARA,2023-10-01,843
510,ITACOATIARA,2023-10-02,3732
510,ITACOATIARA,2023-10-03,2709
510,ITACOATIARA,2023-10-04,2593
510,ITACOATIARA,2023-10-05,2392
510,ITACOATIARA,2023-10-06,2771
510,ITACOATIARA,2023-10-07,2278
510,ITACOATIARA,2023-10-08,686
510,ITACOATIARA,2023-10-09,2550
510,ITACOATIARA,2023-10-10,2205
510,ITACOATIARA,2023-10-11,2228
510,ITACOATIARA,2023-10-12,1713
510,ITACOATIARA,2023-10-13,1965
510,ITACOATIARA,2023-10-14,1621
510,ITACOATIARA,2023-10-15,549
510,ITACOATIARA,2023-10-16,1890
510,ITACOATIARA,2023-10-17,1635
510,ITACOATIARA,2023-10-18,3358
510,ITACOATIARA,2023-10-19,2828
510,ITACOATIARA,2023-10-20,2505
510,ITACOATIARA,2023-10-21,2171
510,ITACOATIARA,2023-10-22,575
510,ITACOATIARA,2023-10-23,1749
510,ITACOATIARA,2023-10-24,1872
510,ITACOATIARA,2023-10-25,2327
510,ITACOATIARA,2023-10-26,2190
510,ITACOATIARA,2023-10-27,2233
510,ITACOATIARA,2023-10-28,1846
510,ITACOATIARA,2023-10-29,674
510,ITACOATIARA,2023-10-30,3143
510,ITACOATIARA,2023-10-31,2708
510,ITACOATIARA,2023-11-01,1997
510,ITACOATIARA,2023-11-02,957
510,ITACOATIARA,2023-11-03,2960
510,ITACOATIARA,2023-11-04,1917
510,ITACOATIARA,2023-11-05,637
510,ITACOATIARA,2023-11-06,3124
510,ITACOATIARA,2023-11-07,2467
510,ITACOATIARA,2023-11-08,2308
510,ITACOATIARA,2023-11-09,1829
510,ITACOATIARA,2023-11-10,1870
510,ITACOATIARA,2023-11-11,2273
510,ITACOATIARA,2023-11-12,710
510,ITACOATIARA,2023-11-13,2101
510,ITACOATIARA,2023-11-14,1903
510,ITACOATIARA,2023-11-15,1161
510,ITACOATIARA,2023-11-16,1954
510,ITACOATIARA,2023-11-17,4026
510,ITACOATIARA,2023-11-18,2866
510,ITACOATIARA,2023-11-19,763
510,ITACOATIARA,2023-11-20,1884
510,ITACOATIARA,2023-11-21,3189
510,ITACOATIARA,2023-11-22,2095
510,ITACOATIARA,2023-11-23,1539
510,ITACOATIARA,2023-11-24,2471
510,ITACOATIARA,2023-11-25,2481
510,ITACOATIARA,2023-11-26,675
510,ITACOATIARA,2023-11-27,2525
510,ITACOATIARA,2023-11-28,2468
510,ITACOATIARA,2023-11-29,2636
510,ITACOATIARA,2023-11-30,2750
510,ITACOATIARA,2023-12-01,2746
510,ITACOATIARA,2023-12-02,2235
510,ITACOATIARA,2023-12-03,358
510,ITACOATIARA,2023-12-04,2676
510,ITACOATIARA,2023-12-05,2376
510,ITACOATIARA,2023-12-06,2829
510,ITACOATIARA,2023-12-07,2793
510,ITACOATIARA,2023-12-08,1414
510,ITACOATIARA,2023-12-09,3413
510,ITACOATIARA,2023-12-10,1021
510,ITACOATIARA,2023-12-11,4015
510,ITACOATIARA,2023-12-12,2848
510,ITACOATIARA,2023-12-13,2155
510,ITACOATIARA,2023-12-14,1912
510,ITACOATIARA,2023-12-15,2062
510,ITACOATIARA,2023-12-16,1875
510,ITACOATIARA,2023-12-17,585
510,ITACOATIARA,2023-12-18,2529
510,ITACOATIARA,2023-12-19,2503
510,ITACOATIARA,2023-12-20,2672
510,ITACOATIARA,2023-12-21,2835
510,ITACOATIARA,2023-12-22,2813
510,ITACOATIARA,2023-12-23,2970
510,ITACOATIARA,2023-12-24,1082
510,ITACOATIARA,2023-12-26,2729
510,ITACOATIARA,2023-12-27,2428
510,ITACOATIARA,2023-12-28,2649
510,ITACOATIARA,2023-12-29,2777
510,ITACOATIARA,2023-12-30,2505
510,ITACOATIARA,2023-12-31,1164
510,ITACOATIARA,2022-07-01,3334
510,ITACOATIARA,2022-07-02,2233
510,ITACOATIARA,2022-07-03,660
510,ITACOATIARA,2022-07-04,2991
510,ITACOATIARA,2022-07-05,2637
510,ITACOATIARA,2022-07-06,2572
510,ITACOATIARA,2022-07-07,2604
510,ITACOATIARA,2022-07-08,2235
510,ITACOATIARA,2022-07-09,1841
510,ITACOATIARA,2022-07-10,528
510,ITACOATIARA,2022-07-11,2076
510,ITACOATIARA,2022-07-12,1792
510,ITACOATIARA,2022-07-13,1728
510,ITACOATIARA,2022-07-14,1434
510,ITACOATIARA,2022-07-15,1745
510,ITACOATIARA,2022-07-16,1617
510,ITACOATIARA,2022-07-17,516
510,ITACOATIARA,2022-07-18,2097
510,ITACOATIARA,2022-07-19,1885
510,ITACOATIARA,2022-07-20,1899
510,ITACOATIARA,2022-07-21,1986
510,ITACOATIARA,2022-07-22,2053
510,ITACOATIARA,2022-07-23,1580
510,ITACOATIARA,2022-07-24,450
510,ITACOATIARA,2022-07-25,2213
510,ITACOATIARA,2022-07-26,1979
510,ITACOATIARA,2022-07-27,2160
510,ITACOATIARA,2022-07-28,2290
510,ITACOATIARA,2022-07-29,3632
510,ITACOATIARA,2022-07-30,2730
510,ITACOATIARA,2022-07-31,848
510,ITACOATIARA,2022-08-01,3668
510,ITACOATIARA,2022-08-02,2682
510,ITACOATIARA,2022-08-03,2363
510,ITACOATIARA,2022-08-04,2303
510,ITACOATIARA,2022-08-05,2790
510,ITACOATIARA,2022-08-06,2500
510,ITACOATIARA,2022-08-07,663
510,ITACOATIARA,2022-08-08,3115
510,ITACOATIARA,2022-08-09,2528
510,ITACOATIARA,2022-08-10,2411
510,ITACOATIARA,2022-08-11,2169
510,ITACOATIARA,2022-08-12,2303
510,ITACOATIARA,2022-08-13,2283
510,ITACOATIARA,2022-08-14,612
510,ITACOATIARA,2022-08-15,2349
510,ITACOATIARA,2022-08-16,2143
510,ITACOATIARA,2022-08-17,2046
510,ITACOATIARA,2022-08-18,2091
510,ITACOATIARA,2022-08-19,2222
510,ITACOATIARA,2022-08-20,1666
510,ITACOATIARA,2022-08-21,543
510,ITACOATIARA,2022-08-22,2433
510,ITACOATIARA,2022-08-23,1928
510,ITACOATIARA,2022-08-24,1726
510,ITACOATIARA,2022-08-25,1818
510,ITACOATIARA,2022-08-26,1853
510,ITACOATIARA,2022-08-27,1677
510,ITACOATIARA,2022-08-28,570
510,ITACOATIARA,2022-08-29,2188
510,ITACOATIARA,2022-08-30,2406
510,ITACOATIARA,2022-08-31,3060
510,ITACOATIARA,2022-09-01,3328
510,ITACOATIARA,2022-09-02,2834
510,ITACOATIARA,2022-09-03,2555
510,ITACOATIARA,2022-09-04,681
510,ITACOATIARA,2022-09-05,1535
510,ITACOATIARA,2022-09-06,2847
510,ITACOATIARA,2022-09-07,903
510,ITACOATIARA,2022-09-08,3368
510,ITACOATIARA,2022-09-09,2627
510,ITACOATIARA,2022-09-10,2343
510,ITACOATIARA,2022-09-11,596
510,ITACOATIARA,2022-09-12,2814
510,ITACOATIARA,2022-09-13,2086
510,ITACOATIARA,2022-09-14,2035
510,ITACOATIARA,2022-09-15,2053
510,ITACOATIARA,2022-09-16,1808
510,ITACOATIARA,2022-09-17,1884
510,ITACOATIARA,2022-09-18,613
510,ITACOATIARA,2022-09-19,2232
510,ITACOATIARA,2022-09-20,2785
510,ITACOATIARA,2022-09-21,2643
510,ITACOATIARA,2022-09-22,2414
510,ITACOATIARA,2022-09-23,2235
510,ITACOATIARA,2022-09-24,1934
510,ITACOATIARA,2022-09-25,487
510,ITACOATIARA,2022-09-26,2526
510,ITACOATIARA,2022-09-27,2382
510,ITACOATIARA,2022-09-28,2658
510,ITACOATIARA,2022-09-29,3343
510,ITACOATIARA,2022-09-30,4835
510,ITACOATIARA,2022-10-01,0
510,ITACOATIARA,2022-10-02,0
510,ITACOATIARA,2022-10-03,0
510,ITACOATIARA,2022-10-04,0
510,ITACOATIARA,2022-10-05,0
510,ITACOATIARA,2022-10-06,0
510,ITACOATIARA,2022-10-07,0
510,ITACOATIARA,2022-10-08,0
510,ITACOATIARA,2022-10-09,0
510,ITACOATIARA,2022-10-10,793
510,ITACOATIARA,2022-10-11,2897
510,ITACOATIARA,2022-10-12,2665
510,ITACOATIARA,2022-10-13,2415
510,ITACOATIARA,2022-10-14,2467
510,ITACOATIARA,2022-10-15,2260
510,ITACOATIARA,2022-10-16,633
510,ITACOATIARA,2022-10-17,2440
510,ITACOATIARA,2022-10-18,2678
510,ITACOATIARA,2022-10-19,2348
510,ITACOATIARA,2022-10-20,2476
510,ITACOATIARA,2022-10-21,2716
510,ITACOATIARA,2022-10-22,2513
510,ITACOATIARA,2022-10-23,619
510,ITACOATIARA,2022-10-24,2810
510,ITACOATIARA,2022-10-25,2908
510,ITACOATIARA,2022-10-26,2524
510,ITACOATIARA,2022-10-27,2261
510,ITACOATIARA,2022-10-28,3738
510,ITACOATIARA,2022-10-29,2721
510,ITACOATIARA,2022-10-30,753
510,ITACOATIARA,2022-10-31,4211
510,ITACOATIARA,2022-11-01,2830
510,ITACOATIARA,2022-11-02,0
510,ITACOATIARA,2022-11-03,3913
510,ITACOATIARA,2022-11-04,3584
510,ITACOATIARA,2022-11-05,2851
510,ITACOATIARA,2022-11-06,745
510,ITACOATIARA,2022-11-07,2747
510,ITACOATIARA,2022-11-08,3548
510,ITACOATIARA,2022-11-09,2838
510,ITACOATIARA,2022-11-10,2251
510,ITACOATIARA,2022-11-11,2353
510,ITACOATIARA,2022-11-12,2518
510,ITACOATIARA,2022-11-13,807
510,ITACOATIARA,2022-11-14,2961
510,ITACOATIARA,2022-11-15,1609
510,ITACOATIARA,2022-11-16,2770
510,ITACOATIARA,2022-11-17,2394
510,ITACOATIARA,2022-11-18,3538
510,ITACOATIARA,2022-11-19,2650
510,ITACOATIARA,2022-11-20,751
510,ITACOATIARA,2022-11-21,3021
510,ITACOATIARA,2022-11-22,2600
510,ITACOATIARA,2022-11-23,2473
510,ITACOATIARA,2022-11-24,2233
510,ITACOATIARA,2022-11-25,3607
510,ITACOATIARA,2022-11-26,2564
510,ITACOATIARA,2022-11-27,1008
510,ITACOATIARA,2022-11-28,3101
510,ITACOATIARA,2022-11-29,4409
510,ITACOATIARA,2022-11-30,4747
510,ITACOATIARA,2022-12-01,3648
510,ITACOATIARA,2022-12-02,2417
510,ITACOATIARA,2022-12-03,2831
510,ITACOATIARA,2022-12-04,808
510,ITACOATIARA,2022-12-05,3200
510,ITACOATIARA,2022-12-06,3258
510,ITACOATIARA,2022-12-07,3065
510,ITACOATIARA,2022-12-08,1338
510,ITACOATIARA,2022-12-09,2175
510,ITACOATIARA,2022-12-10,2636
510,ITACOATIARA,2022-12-11,0
510,ITACOATIARA,2022-12-12,0
510,ITACOATIARA,2022-12-13,0
510,ITACOATIARA,2022-12-14,0
510,ITACOATIARA,2022-12-15,0
510,ITACOATIARA,2022-12-16,0
510,ITACOATIARA,2022-12-17,0
510,ITACOATIARA,2022-12-18,0
510,ITACOATIARA,2022-12-19,0
510,ITACOATIARA,2022-12-20,0
510,ITACOATIARA,2022-12-21,0
510,ITACOATIARA,2022-12-22,0
510,ITACOATIARA,2022-12-23,493
510,ITACOATIARA,2022-12-24,2663
510,ITACOATIARA,2022-12-25,0
510,ITACOATIARA,2022-12-26,3051
510,ITACOATIARA,2022-12-27,2188
510,ITACOATIARA,2022-12-28,2953
510,ITACOATIARA,2022-12-29,2879
510,ITACOATIARA,2022-12-30,3306
510,ITACOATIARA,2022-12-31,2484
510,ITACOATIARA,2022-12-20,2479
510,ITACOATIARA,2022-12-21,1959
510,ITACOATIARA,2022-12-22,509
510,ITACOATIARA,2022-12-23,2737
510,ITACOATIARA,2022-12-24,2639
510,ITACOATIARA,2022-12-25,2462
510,ITACOATIARA,2022-12-26,2465
510,ITACOATIARA,2022-12-27,2611
510,ITACOATIARA,2022-12-28,2173
510,ITACOATIARA,2022-12-29,666
510,ITACOATIARA,2022-12-30,3498
510,ITACOATIARA,2022-12-31,3724
510,ITACOATIARA,2023-01-01,0
510,ITACOATIARA,2023-12-25,null
510,ITACOATIARA,2024-01-01,null
510,ITACOATIARA,2024-07-19,0
510,ITACOATIARA,2024-07-20,0
510,ITACOATIARA,2024-07-21,0
510,ITACOATIARA,2024-07-22,0
510,ITACOATIARA,2024-12-25,0
510,ITACOATIARA,2025-01-01,0
