DATA,ID_LOJA,NOME_LOJA,CONTAGEM_CLIENTES,VENDAS,DIA_SEMANA,FERIADO_NOME,EH_FERIADO,DATA_COMEMORATIVA,EH_COMEMORATIVA,IS_ZERO_CC,DIA_SEMANA_NUM,DIA_1,DIA_2,DIA_3,DIA_4,DIA_5,DIA_6,DIA_7,LOG_VENDAS,CONTAGEM_CLIENTES_AJUSTADA,IMPUTADO
2023-04-26,510,ITACOATIARA,3010.0,830.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.7226297948554485,3010.0,0
2023-06-26,510,ITACOATIARA,2282.0,579.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.363028103540465,2282.0,0
2024-01-16,510,ITACOATIARA,1744.0,423.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.049733455231958,1744.0,0
2024-02-13,510,ITACOATIARA,439.0,102.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.634728988229636,439.0,0
2022-07-13,510,ITACOATIARA,1728.0,457.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.126869184114185,1728.0,0
2024-11-08,510,ITACOATIARA,2569.0,658.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.490723534502507,2569.0,0
2024-08-07,510,ITACOATIARA,2457.0,641.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.464588303689961,2457.0,0
2022-12-04,510,ITACOATIARA,808.0,257.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.552959584921617,808.0,0
2022-12-29,510,ITACOATIARA,2879.0,754.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.626717749249025,2879.0,0
2022-10-08,510,ITACOATIARA,0.0,654.0,Sábado,,0.0,,0.0,1,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.484635235635252,2344.0,1
2023-07-28,510,ITACOATIARA,3107.0,907.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.811244378601294,3107.0,0
2023-05-07,510,ITACOATIARA,705.0,237.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.472270673671475,705.0,0
2025-05-01,510,ITACOATIARA,1414.0,347.0,Quinta-feira,Dia do Trabalhador,1.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.8522024797744745,1414.0,0
2024-08-17,510,ITACOATIARA,1528.0,406.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.008813185442595,1528.0,0
2022-08-12,510,ITACOATIARA,2303.0,619.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.429719478039138,2303.0,0
2024-03-06,510,ITACOATIARA,2302.0,661.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.495265555937008,2302.0,0
2024-01-13,510,ITACOATIARA,1387.0,342.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.83773044716594,1387.0,0
2023-10-07,510,ITACOATIARA,2278.0,684.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.529418838262226,2278.0,0
2023-02-07,510,ITACOATIARA,2644.0,684.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.529418838262226,2644.0,0
2025-03-13,510,ITACOATIARA,1692.0,401.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.996452088619021,1692.0,0
2024-06-16,510,ITACOATIARA,487.0,153.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0369526024136295,487.0,0
2024-02-15,510,ITACOATIARA,2066.0,479.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.173786103901937,2066.0,0
2023-04-23,510,ITACOATIARA,675.0,201.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.308267697401205,675.0,0
2024-09-05,510,ITACOATIARA,1157.0,313.0,Quinta-feira,Elevação do Amazonas à categoria de província,1.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.749392985908253,1157.0,0
2022-09-20,510,ITACOATIARA,2785.0,391.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.971261839790462,2785.0,0
2023-05-30,510,ITACOATIARA,3243.0,861.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.759255270663693,3243.0,0
2023-11-28,510,ITACOATIARA,2468.0,571.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.349138991379798,2468.0,0
2023-04-15,510,ITACOATIARA,1769.0,484.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.184148890937483,1769.0,0
2025-01-12,510,ITACOATIARA,297.0,77.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.356708826689592,297.0,0
2024-12-21,510,ITACOATIARA,2285.0,640.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.46302945692067,2285.0,0
2024-11-29,510,ITACOATIARA,3308.0,932.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.838405200847344,3308.0,0
2024-12-28,510,ITACOATIARA,2177.0,591.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.3835066348840055,2177.0,0
2022-10-02,510,ITACOATIARA,0.0,214.0,Domingo,,0.0,,0.0,1,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3706380281276624,705.0,1
2023-07-15,510,ITACOATIARA,1713.0,450.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.111467339502679,1713.0,0
2023-05-17,510,ITACOATIARA,1657.0,388.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.963579343618446,1657.0,0
2022-11-13,510,ITACOATIARA,807.0,260.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.564520407322694,807.0,0
2023-02-26,510,ITACOATIARA,651.0,182.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.209486152841421,651.0,0
2023-04-20,510,ITACOATIARA,2360.0,696.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.546785410760524,2360.0,0
2023-11-21,510,ITACOATIARA,3189.0,770.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.647688373563329,3189.0,0
2025-05-18,510,ITACOATIARA,558.0,182.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.209486152841421,558.0,0
2022-12-30,510,ITACOATIARA,3498.0,927.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.833031732786201,3498.0,0
2022-08-15,510,ITACOATIARA,2349.0,588.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.3784261836515865,2349.0,0
2024-11-25,510,ITACOATIARA,2332.0,509.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.234410725718371,2332.0,0
2023-12-22,510,ITACOATIARA,2813.0,847.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.742880635791903,2813.0,0
2024-08-21,510,ITACOATIARA,1753.0,429.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.063785208687608,1753.0,0
2024-02-17,510,ITACOATIARA,2032.0,448.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.1070228877422545,2032.0,0
2022-07-03,510,ITACOATIARA,660.0,194.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.272999558563747,660.0,0
2024-11-26,510,ITACOATIARA,2174.0,522.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.259581464064923,2174.0,0
2022-10-06,510,ITACOATIARA,0.0,728.0,Quinta-feira,,0.0,,0.0,1,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.591673732008658,2688.0,1
2022-11-09,510,ITACOATIARA,2838.0,554.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.318968113746434,2838.0,0
2023-12-18,510,ITACOATIARA,2529.0,689.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.536691597591305,2529.0,0
2024-04-27,510,ITACOATIARA,2142.0,734.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.5998704992128365,2142.0,0
2024-04-20,510,ITACOATIARA,1825.0,499.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.214608098422191,1825.0,0
2024-03-18,510,ITACOATIARA,2029.0,519.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.253828811575473,2029.0,0
2023-10-10,510,ITACOATIARA,2205.0,536.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.285998094508865,2205.0,0
2025-05-25,510,ITACOATIARA,518.0,149.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0106352940962555,518.0,0
2023-07-04,510,ITACOATIARA,3017.0,778.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.658011045870748,3017.0,0
2024-06-05,510,ITACOATIARA,2652.0,651.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.480044561926653,2652.0,0
2024-01-11,510,ITACOATIARA,1719.0,432.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.07073772800249,1719.0,0
2025-05-30,510,ITACOATIARA,3618.0,1017.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.925595197110468,3618.0,0
2022-07-19,510,ITACOATIARA,1885.0,454.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.12029741895095,1885.0,0
2024-03-28,510,ITACOATIARA,2884.0,798.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.683360945766275,2884.0,0
2024-05-18,510,ITACOATIARA,1296.0,462.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.137727054086234,1296.0,0
2024-03-04,510,ITACOATIARA,2744.0,703.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.556778356158042,2744.0,0
2023-08-01,510,ITACOATIARA,3198.0,849.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.745236349484362,3198.0,0
2023-03-31,510,ITACOATIARA,3796.0,933.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.839476438228843,3796.0,0
2023-06-14,510,ITACOATIARA,1525.0,397.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.986452005284438,1525.0,0
2023-10-29,510,ITACOATIARA,674.0,167.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.123963979403259,674.0,0
2023-05-23,510,ITACOATIARA,1963.0,514.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.244166900663736,1963.0,0
2023-05-28,510,ITACOATIARA,707.0,227.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.429345628954441,707.0,0
2022-09-18,510,ITACOATIARA,613.0,180.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.198497031265826,613.0,0
2025-01-27,510,ITACOATIARA,2224.0,551.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.313548046277095,2224.0,0
2024-12-31,510,ITACOATIARA,2792.0,524.0,Terça-feira,,0.0,Véspera de Ano Novo,1.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.263398262591624,2792.0,0
2024-07-10,510,ITACOATIARA,1672.0,421.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.045005314036012,1672.0,0
2025-03-06,510,ITACOATIARA,3082.0,783.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.664409020350408,3082.0,0
2022-12-10,510,ITACOATIARA,2636.0,724.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.586171654854675,2636.0,0
2023-01-22,510,ITACOATIARA,509.0,149.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0106352940962555,509.0,0
2023-09-30,510,ITACOATIARA,2951.0,942.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.849066282633458,2951.0,0
2023-08-30,510,ITACOATIARA,2827.0,879.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.779921907472252,2827.0,0
2025-07-02,510,ITACOATIARA,2543.0,614.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.421622267806518,2543.0,0
2025-06-14,510,ITACOATIARA,1664.0,412.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.023447592961033,1664.0,0
2023-02-18,510,ITACOATIARA,1976.0,491.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.198478716492308,1976.0,0
2023-11-11,510,ITACOATIARA,2273.0,673.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.513230110912307,2273.0,0
2022-08-19,510,ITACOATIARA,2222.0,554.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.318968113746434,2222.0,0
2023-04-04,510,ITACOATIARA,2636.0,703.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.556778356158042,2636.0,0
2023-03-22,510,ITACOATIARA,2042.0,490.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.19644412779452,2042.0,0
2024-11-30,510,ITACOATIARA,4047.0,1221.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.108244139731541,4047.0,0
2024-05-28,510,ITACOATIARA,2596.0,720.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.580639137284949,2596.0,0
2024-07-16,510,ITACOATIARA,1555.0,362.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.8944028342648505,1555.0,0
2025-03-05,510,ITACOATIARA,1529.0,432.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.07073772800249,1529.0,0
2025-02-04,510,ITACOATIARA,2214.0,558.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.326149473155099,2214.0,0
2022-08-25,510,ITACOATIARA,1818.0,495.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.206575926724928,1818.0,0
2024-11-27,510,ITACOATIARA,2167.0,479.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.173786103901937,2167.0,0
2024-09-24,510,ITACOATIARA,1703.0,440.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.089044875446846,1703.0,0
2023-03-05,510,ITACOATIARA,766.0,129.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.867534450455582,766.0,0
2025-02-02,510,ITACOATIARA,543.0,153.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0369526024136295,543.0,0
2025-05-02,510,ITACOATIARA,3409.0,918.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.823286122355687,3409.0,0
2025-02-19,510,ITACOATIARA,2076.0,478.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.171700597410915,2076.0,0
2024-09-06,510,ITACOATIARA,3030.0,822.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.71295620067707,3030.0,0
2024-09-01,510,ITACOATIARA,796.0,282.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.645446897643238,796.0,0
2024-01-22,510,ITACOATIARA,2942.0,691.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.539585955617669,2942.0,0
2023-05-21,510,ITACOATIARA,557.0,120.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.795790545596741,557.0,0
2023-08-27,510,ITACOATIARA,561.0,167.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.123963979403259,561.0,0
2025-05-15,510,ITACOATIARA,1653.0,369.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.91350300563827,1653.0,0
2024-08-06,510,ITACOATIARA,2466.0,730.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.594413459749778,2466.0,0
2024-05-24,510,ITACOATIARA,2108.0,553.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.317164686747284,2108.0,0
2025-07-09,510,ITACOATIARA,1848.0,477.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.169610732491456,1848.0,0
2022-12-28,510,ITACOATIARA,2953.0,626.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.440946540632921,2953.0,0
2022-11-29,510,ITACOATIARA,4409.0,1024.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.932447891572509,4409.0,0
2024-03-13,510,ITACOATIARA,1616.0,318.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.765191102784844,1616.0,0
2023-02-16,510,ITACOATIARA,2219.0,516.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.248042874508429,2219.0,0
2023-10-11,510,ITACOATIARA,2228.0,633.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.452048954437226,2228.0,0
2022-07-24,510,ITACOATIARA,450.0,143.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.969813299576001,450.0,0
2023-05-12,510,ITACOATIARA,2217.0,558.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.326149473155099,2217.0,0
2025-02-11,510,ITACOATIARA,1923.0,478.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.171700597410915,1923.0,0
2022-09-13,510,ITACOATIARA,2086.0,524.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.263398262591624,2086.0,0
2023-08-31,510,ITACOATIARA,3200.0,981.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.889591308354466,3200.0,0
2024-06-29,510,ITACOATIARA,1254.0,397.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.986452005284438,1254.0,0
2023-08-15,510,ITACOATIARA,504.0,376.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.932245187448011,504.0,0
2023-02-21,510,ITACOATIARA,741.0,187.0,Terça-feira,,0.0,,0.0,0,3,0.0,0.0,1.0,0.0,0.0,0.0,0.0,5.236441962829949,741.0,0
2023-03-11,510,ITACOATIARA,1868.0,472.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.159095388491933,1868.0,0
2025-01-30,510,ITACOATIARA,2357.0,651.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.480044561926653,2357.0,0
2022-08-29,510,ITACOATIARA,2188.0,582.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.368187186350492,2188.0,0
2022-07-14,510,ITACOATIARA,1434.0,403.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0014148779611505,1434.0,0
2022-07-21,510,ITACOATIARA,1986.0,469.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.152732694704104,1986.0,0
2023-08-09,510,ITACOATIARA,1898.0,508.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.2324480165505225,1898.0,0
2023-09-11,510,ITACOATIARA,2729.0,633.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.452048954437226,2729.0,0
2023-05-27,510,ITACOATIARA,2239.0,666.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.502790045915623,2239.0,0
2025-02-06,510,ITACOATIARA,2293.0,583.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.369900982828227,2293.0,0
2025-03-21,510,ITACOATIARA,2203.0,518.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.251903883165888,2203.0,0
2024-05-05,510,ITACOATIARA,672.0,212.0,Domingo,,0.0,,0.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3612921657094255,672.0,0
2025-01-02,510,ITACOATIARA,2525.0,680.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.523562306149512,2525.0,0
2024-02-09,510,ITACOATIARA,2001.0,508.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.2324480165505225,2001.0,0
2022-11-23,510,ITACOATIARA,2473.0,603.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.403574197934815,2473.0,0
2023-11-16,510,ITACOATIARA,1954.0,481.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.1779441140506,1954.0,0
2025-02-22,510,ITACOATIARA,1628.0,402.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.998936561946683,1628.0,0
2025-07-17,510,ITACOATIARA,1566.0,348.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.855071922202427,1566.0,0
2023-08-04,510,ITACOATIARA,2434.0,702.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.555356891810665,2434.0,0
2022-12-01,510,ITACOATIARA,3648.0,827.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.71901315438526,3648.0,0
2022-09-07,510,ITACOATIARA,903.0,275.0,Quarta-feira,Independência do Brasil,1.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.62040086571715,903.0,0
2024-05-01,510,ITACOATIARA,1281.0,381.0,Quarta-feira,Dia do Trabalhador,1.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.945420608606575,1281.0,0
2024-05-23,510,ITACOATIARA,1853.0,544.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.300785794663244,1853.0,0
2023-05-19,510,ITACOATIARA,2163.0,541.0,Sexta-feira,,0.0,,0.0,0,6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,6.295266001439646,2163.0,0
2023-12-24,510,ITACOATIARA,1082.0,311.0,Domingo,,0.0,Véspera de Natal,1.0,0,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7430031878094825,1082.0,0
2023-01-09,510,ITACOATIARA,2779.0,621.0,Segunda-feira,,0.0,,0.0,0,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,6.432940092739179,2779.0,0
2024-04-04,510,ITACOATIARA,2362.0,646.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.472346294500901,2362.0,0
2023-12-16,510,ITACOATIARA,1875.0,547.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.306275286948016,1875.0,0
2023-09-28,510,ITACOATIARA,2429.0,715.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.573680166960646,2429.0,0
2024-08-24,510,ITACOATIARA,1653.0,403.0,Sábado,,0.0,,0.0,0,7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0014148779611505,1653.0,0
2024-10-02,510,ITACOATIARA,2463.0,629.0,Quarta-feira,,0.0,,0.0,0,4,0.0,0.0,0.0,1.0,0.0,0.0,0.0,6.4457198193855785,2463.0,0
2023-01-12,510,ITACOATIARA,1991.0,471.0,Quinta-feira,,0.0,,0.0,0,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.156978985585555,1991.0,0
